kehadiran_id,karyawan_id,tanggal,waktu_masuk,waktu_keluar,status_kehadiran,keterlambatan_menit,keterangan
1404,4,2024-08-01,2024-08-01 08:18:00,2024-08-01 17:12:00,Hadir,0,Keterangan untuk Hadir
1405,5,2024-08-01,,,Izin,0,Keterangan untuk Izin
1406,6,2024-08-01,2024-08-01 08:28:00,2024-08-01 17:26:00,Hadir,0,Keterangan untuk Hadir
1407,7,2024-08-01,2024-08-01 08:27:00,2024-08-01 17:24:00,Hadir,3,Keterangan untuk Hadir
1408,8,2024-08-01,2024-08-01 08:19:00,2024-08-01 17:29:00,Hadir,0,Keterangan untuk Hadir
1409,9,2024-08-01,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
1410,10,2024-08-01,2024-08-01 08:01:00,2024-08-01 17:10:00,Hadir,0,Keterangan untuk Hadir
1411,11,2024-08-01,2024-08-01 08:16:00,2024-08-01 17:22:00,Hadir,0,Keterangan untuk Hadir
1412,12,2024-08-01,2024-08-01 08:23:00,2024-08-01 17:12:00,Hadir,0,Keterangan untuk Hadir
1413,13,2024-08-01,2024-08-01 08:18:00,2024-08-01 17:16:00,Hadir,0,Keterangan untuk Hadir
1414,14,2024-08-01,,,Sakit,0,Keterangan untuk Sakit
1415,15,2024-08-01,2024-08-01 08:04:00,2024-08-01 17:10:00,Hadir,0,Keterangan untuk Hadir
1416,16,2024-08-01,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
1417,17,2024-08-01,2024-08-01 08:08:00,2024-08-01 17:02:00,Hadir,0,Keterangan untuk Hadir
1418,18,2024-08-01,2024-08-01 08:22:00,2024-08-01 17:04:00,Hadir,0,Keterangan untuk Hadir
1419,19,2024-08-01,2024-08-01 08:06:00,2024-08-01 17:15:00,Hadir,0,Keterangan untuk Hadir
1420,20,2024-08-01,2024-08-01 08:17:00,2024-08-01 17:19:00,Hadir,0,Keterangan untuk Hadir
1421,21,2024-08-01,2024-08-01 08:07:00,2024-08-01 17:02:00,Hadir,0,Keterangan untuk Hadir
1422,22,2024-08-01,2024-08-01 08:21:00,2024-08-01 17:29:00,Hadir,0,Keterangan untuk Hadir
1423,23,2024-08-01,2024-08-01 08:13:00,2024-08-01 17:13:00,Hadir,0,Keterangan untuk Hadir
1424,24,2024-08-01,2024-08-01 08:11:00,2024-08-01 17:19:00,Hadir,0,Keterangan untuk Hadir
1425,25,2024-08-01,2024-08-01 08:05:00,2024-08-01 17:11:00,Hadir,0,Keterangan untuk Hadir
1426,26,2024-08-01,2024-08-01 08:19:00,2024-08-01 17:04:00,Hadir,14,Keterangan untuk Hadir
1427,27,2024-08-01,2024-08-01 08:06:00,2024-08-01 17:21:00,Hadir,7,Keterangan untuk Hadir
1428,28,2024-08-01,2024-08-01 08:27:00,2024-08-01 17:02:00,Hadir,0,Keterangan untuk Hadir
1429,29,2024-08-01,2024-08-01 08:30:00,2024-08-01 17:19:00,Hadir,0,Keterangan untuk Hadir
1430,30,2024-08-01,2024-08-01 08:09:00,2024-08-01 17:00:00,Hadir,26,Keterangan untuk Hadir
1431,31,2024-08-01,2024-08-01 08:14:00,2024-08-01 17:15:00,Hadir,9,Keterangan untuk Hadir
1432,32,2024-08-01,,,Izin,0,Keterangan untuk Izin
1433,33,2024-08-01,2024-08-01 08:17:00,2024-08-01 17:16:00,Hadir,0,Keterangan untuk Hadir
1434,34,2024-08-01,2024-08-01 08:19:00,2024-08-01 17:23:00,Hadir,0,Keterangan untuk Hadir
1435,35,2024-08-01,2024-08-01 08:21:00,2024-08-01 17:00:00,Hadir,0,Keterangan untuk Hadir
1436,36,2024-08-01,2024-08-01 08:01:00,2024-08-01 17:08:00,Hadir,16,Keterangan untuk Hadir
1437,37,2024-08-01,2024-08-01 08:25:00,2024-08-01 17:22:00,Hadir,0,Keterangan untuk Hadir
1438,38,2024-08-01,2024-08-01 08:20:00,2024-08-01 17:30:00,Hadir,0,Keterangan untuk Hadir
1439,39,2024-08-01,,,Sakit,0,Keterangan untuk Sakit
1440,40,2024-08-01,2024-08-01 08:29:00,2024-08-01 17:21:00,Hadir,0,Keterangan untuk Hadir
1441,41,2024-08-01,2024-08-01 08:09:00,2024-08-01 17:27:00,Hadir,0,Keterangan untuk Hadir
1442,42,2024-08-01,2024-08-01 08:12:00,2024-08-01 17:16:00,Hadir,0,Keterangan untuk Hadir
1443,43,2024-08-01,2024-08-01 08:10:00,2024-08-01 17:15:00,Hadir,0,Keterangan untuk Hadir
1444,44,2024-08-01,2024-08-01 08:05:00,2024-08-01 17:06:00,Hadir,0,Keterangan untuk Hadir
1445,45,2024-08-01,2024-08-01 08:29:00,2024-08-01 17:22:00,Hadir,0,Keterangan untuk Hadir
1446,46,2024-08-01,,,Izin,0,Keterangan untuk Izin
1447,47,2024-08-01,2024-08-01 08:15:00,2024-08-01 17:12:00,Hadir,0,Keterangan untuk Hadir
1448,48,2024-08-01,2024-08-01 08:21:00,2024-08-01 17:11:00,Hadir,0,Keterangan untuk Hadir
1449,49,2024-08-01,2024-08-01 08:16:00,2024-08-01 17:08:00,Hadir,0,Keterangan untuk Hadir
1450,50,2024-08-01,2024-08-01 08:28:00,2024-08-01 17:12:00,Hadir,0,Keterangan untuk Hadir
1451,1,2024-08-02,2024-08-02 08:30:00,2024-08-02 17:17:00,Hadir,0,Keterangan untuk Hadir
1452,2,2024-08-02,2024-08-02 08:10:00,2024-08-02 17:28:00,Hadir,0,Keterangan untuk Hadir
1453,3,2024-08-02,2024-08-02 08:23:00,2024-08-02 17:12:00,Hadir,0,Keterangan untuk Hadir
1454,4,2024-08-02,2024-08-02 08:27:00,2024-08-02 17:20:00,Hadir,0,Keterangan untuk Hadir
1455,5,2024-08-02,2024-08-02 08:18:00,2024-08-02 17:04:00,Hadir,0,Keterangan untuk Hadir
1456,6,2024-08-02,2024-08-02 08:19:00,2024-08-02 17:10:00,Hadir,0,Keterangan untuk Hadir
1457,7,2024-08-02,2024-08-02 08:20:00,2024-08-02 17:04:00,Hadir,0,Keterangan untuk Hadir
1458,8,2024-08-02,2024-08-02 08:06:00,2024-08-02 17:27:00,Hadir,0,Keterangan untuk Hadir
1459,9,2024-08-02,2024-08-02 08:28:00,2024-08-02 17:16:00,Hadir,0,Keterangan untuk Hadir
1460,10,2024-08-02,2024-08-02 08:29:00,2024-08-02 17:24:00,Hadir,0,Keterangan untuk Hadir
1461,11,2024-08-02,2024-08-02 08:05:00,2024-08-02 17:10:00,Hadir,29,Keterangan untuk Hadir
1462,12,2024-08-02,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
1463,13,2024-08-02,2024-08-02 08:10:00,2024-08-02 17:26:00,Hadir,0,Keterangan untuk Hadir
1464,14,2024-08-02,2024-08-02 08:24:00,2024-08-02 17:10:00,Hadir,0,Keterangan untuk Hadir
1465,15,2024-08-02,2024-08-02 08:13:00,2024-08-02 17:09:00,Hadir,0,Keterangan untuk Hadir
1466,16,2024-08-02,2024-08-02 08:20:00,2024-08-02 17:29:00,Hadir,28,Keterangan untuk Hadir
1467,17,2024-08-02,2024-08-02 08:06:00,2024-08-02 17:03:00,Hadir,0,Keterangan untuk Hadir
1468,18,2024-08-02,2024-08-02 08:19:00,2024-08-02 17:19:00,Hadir,0,Keterangan untuk Hadir
1469,19,2024-08-02,2024-08-02 08:07:00,2024-08-02 17:19:00,Hadir,0,Keterangan untuk Hadir
1470,20,2024-08-02,2024-08-02 08:11:00,2024-08-02 17:02:00,Hadir,0,Keterangan untuk Hadir
1471,21,2024-08-02,2024-08-02 08:16:00,2024-08-02 17:27:00,Hadir,0,Keterangan untuk Hadir
1472,22,2024-08-02,2024-08-02 08:11:00,2024-08-02 17:05:00,Hadir,0,Keterangan untuk Hadir
1473,23,2024-08-02,2024-08-02 08:04:00,2024-08-02 17:05:00,Hadir,0,Keterangan untuk Hadir
1474,24,2024-08-02,2024-08-02 08:24:00,2024-08-02 17:00:00,Hadir,0,Keterangan untuk Hadir
1475,25,2024-08-02,2024-08-02 08:23:00,2024-08-02 17:21:00,Hadir,7,Keterangan untuk Hadir
1476,26,2024-08-02,2024-08-02 08:02:00,2024-08-02 17:05:00,Hadir,0,Keterangan untuk Hadir
1477,27,2024-08-02,2024-08-02 08:19:00,2024-08-02 17:15:00,Hadir,27,Keterangan untuk Hadir
1478,28,2024-08-02,2024-08-02 08:07:00,2024-08-02 17:13:00,Hadir,28,Keterangan untuk Hadir
1479,29,2024-08-02,2024-08-02 08:23:00,2024-08-02 17:26:00,Hadir,0,Keterangan untuk Hadir
1480,30,2024-08-02,2024-08-02 08:19:00,2024-08-02 17:30:00,Hadir,0,Keterangan untuk Hadir
1481,31,2024-08-02,2024-08-02 08:16:00,2024-08-02 17:20:00,Hadir,0,Keterangan untuk Hadir
1482,32,2024-08-02,2024-08-02 08:16:00,2024-08-02 17:03:00,Hadir,0,Keterangan untuk Hadir
1483,33,2024-08-02,2024-08-02 08:28:00,2024-08-02 17:07:00,Hadir,1,Keterangan untuk Hadir
1484,34,2024-08-02,2024-08-02 08:23:00,2024-08-02 17:01:00,Hadir,0,Keterangan untuk Hadir
1485,35,2024-08-02,2024-08-02 08:20:00,2024-08-02 17:30:00,Hadir,0,Keterangan untuk Hadir
1486,36,2024-08-02,,,Sakit,0,Keterangan untuk Sakit
1487,37,2024-08-02,2024-08-02 08:26:00,2024-08-02 17:09:00,Hadir,24,Keterangan untuk Hadir
1488,38,2024-08-02,2024-08-02 08:19:00,2024-08-02 17:29:00,Hadir,0,Keterangan untuk Hadir
1489,39,2024-08-02,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
1490,40,2024-08-02,2024-08-02 08:20:00,2024-08-02 17:14:00,Hadir,0,Keterangan untuk Hadir
1491,41,2024-08-02,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
1492,42,2024-08-02,2024-08-02 08:30:00,2024-08-02 17:28:00,Hadir,0,Keterangan untuk Hadir
1493,43,2024-08-02,2024-08-02 08:13:00,2024-08-02 17:10:00,Hadir,0,Keterangan untuk Hadir
1494,44,2024-08-02,2024-08-02 08:18:00,2024-08-02 17:28:00,Hadir,0,Keterangan untuk Hadir
1495,45,2024-08-02,2024-08-02 08:14:00,2024-08-02 17:02:00,Hadir,0,Keterangan untuk Hadir
1496,46,2024-08-02,2024-08-02 08:29:00,2024-08-02 17:22:00,Hadir,0,Keterangan untuk Hadir
1497,47,2024-08-02,2024-08-02 08:03:00,2024-08-02 17:02:00,Hadir,0,Keterangan untuk Hadir
1498,48,2024-08-02,2024-08-02 08:11:00,2024-08-02 17:02:00,Hadir,0,Keterangan untuk Hadir
1499,49,2024-08-02,2024-08-02 08:25:00,2024-08-02 17:16:00,Hadir,0,Keterangan untuk Hadir
1500,50,2024-08-02,2024-08-02 08:17:00,2024-08-02 17:12:00,Hadir,0,Keterangan untuk Hadir
1501,1,2024-08-03,,,Izin,0,Keterangan untuk Izin
1502,2,2024-08-03,2024-08-03 08:21:00,2024-08-03 17:27:00,Hadir,0,Keterangan untuk Hadir
1503,3,2024-08-03,2024-08-03 08:24:00,2024-08-03 17:22:00,Hadir,5,Keterangan untuk Hadir
1504,4,2024-08-03,,,Sakit,0,Keterangan untuk Sakit
1505,5,2024-08-03,2024-08-03 08:14:00,2024-08-03 17:09:00,Hadir,0,Keterangan untuk Hadir
1506,6,2024-08-03,2024-08-03 08:04:00,2024-08-03 17:30:00,Hadir,0,Keterangan untuk Hadir
1507,7,2024-08-03,2024-08-03 08:08:00,2024-08-03 17:00:00,Hadir,0,Keterangan untuk Hadir
1508,8,2024-08-03,2024-08-03 08:25:00,2024-08-03 17:00:00,Hadir,17,Keterangan untuk Hadir
1509,9,2024-08-03,2024-08-03 08:06:00,2024-08-03 17:18:00,Hadir,0,Keterangan untuk Hadir
1510,10,2024-08-03,2024-08-03 08:14:00,2024-08-03 17:02:00,Hadir,0,Keterangan untuk Hadir
1511,11,2024-08-03,2024-08-03 08:28:00,2024-08-03 17:17:00,Hadir,0,Keterangan untuk Hadir
1512,12,2024-08-03,2024-08-03 08:26:00,2024-08-03 17:26:00,Hadir,0,Keterangan untuk Hadir
1513,13,2024-08-03,2024-08-03 08:01:00,2024-08-03 17:20:00,Hadir,0,Keterangan untuk Hadir
1514,14,2024-08-03,2024-08-03 08:01:00,2024-08-03 17:21:00,Hadir,0,Keterangan untuk Hadir
1515,15,2024-08-03,2024-08-03 08:10:00,2024-08-03 17:29:00,Hadir,0,Keterangan untuk Hadir
1516,16,2024-08-03,,,Izin,0,Keterangan untuk Izin
1517,17,2024-08-03,2024-08-03 08:21:00,2024-08-03 17:09:00,Hadir,0,Keterangan untuk Hadir
1518,18,2024-08-03,2024-08-03 08:19:00,2024-08-03 17:18:00,Hadir,0,Keterangan untuk Hadir
1519,19,2024-08-03,2024-08-03 08:14:00,2024-08-03 17:23:00,Hadir,0,Keterangan untuk Hadir
1520,20,2024-08-03,2024-08-03 08:24:00,2024-08-03 17:09:00,Hadir,2,Keterangan untuk Hadir
1521,21,2024-08-03,2024-08-03 08:02:00,2024-08-03 17:24:00,Hadir,26,Keterangan untuk Hadir
1522,22,2024-08-03,2024-08-03 08:09:00,2024-08-03 17:15:00,Hadir,0,Keterangan untuk Hadir
1523,23,2024-08-03,2024-08-03 08:08:00,2024-08-03 17:10:00,Hadir,0,Keterangan untuk Hadir
1524,24,2024-08-03,2024-08-03 08:22:00,2024-08-03 17:06:00,Hadir,0,Keterangan untuk Hadir
1525,25,2024-08-03,2024-08-03 08:23:00,2024-08-03 17:20:00,Hadir,0,Keterangan untuk Hadir
1526,26,2024-08-03,2024-08-03 08:23:00,2024-08-03 17:22:00,Hadir,0,Keterangan untuk Hadir
1527,27,2024-08-03,2024-08-03 08:22:00,2024-08-03 17:09:00,Hadir,0,Keterangan untuk Hadir
1528,28,2024-08-03,2024-08-03 08:16:00,2024-08-03 17:18:00,Hadir,8,Keterangan untuk Hadir
1529,29,2024-08-03,2024-08-03 08:04:00,2024-08-03 17:19:00,Hadir,0,Keterangan untuk Hadir
1530,30,2024-08-03,2024-08-03 08:20:00,2024-08-03 17:15:00,Hadir,0,Keterangan untuk Hadir
1531,31,2024-08-03,2024-08-03 08:19:00,2024-08-03 17:07:00,Hadir,0,Keterangan untuk Hadir
1532,32,2024-08-03,2024-08-03 08:03:00,2024-08-03 17:00:00,Hadir,0,Keterangan untuk Hadir
1533,33,2024-08-03,2024-08-03 08:23:00,2024-08-03 17:27:00,Hadir,0,Keterangan untuk Hadir
1534,34,2024-08-03,2024-08-03 08:13:00,2024-08-03 17:13:00,Hadir,0,Keterangan untuk Hadir
1535,35,2024-08-03,,,Sakit,0,Keterangan untuk Sakit
1536,36,2024-08-03,2024-08-03 08:00:00,2024-08-03 17:20:00,Hadir,0,Keterangan untuk Hadir
1537,37,2024-08-03,2024-08-03 08:25:00,2024-08-03 17:02:00,Hadir,0,Keterangan untuk Hadir
1538,38,2024-08-03,2024-08-03 08:10:00,2024-08-03 17:24:00,Hadir,0,Keterangan untuk Hadir
1539,39,2024-08-03,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
1540,40,2024-08-03,2024-08-03 08:18:00,2024-08-03 17:19:00,Hadir,0,Keterangan untuk Hadir
1541,41,2024-08-03,2024-08-03 08:10:00,2024-08-03 17:26:00,Hadir,6,Keterangan untuk Hadir
1542,42,2024-08-03,2024-08-03 08:29:00,2024-08-03 17:15:00,Hadir,0,Keterangan untuk Hadir
1543,43,2024-08-03,2024-08-03 08:15:00,2024-08-03 17:04:00,Hadir,0,Keterangan untuk Hadir
1544,44,2024-08-03,2024-08-03 08:28:00,2024-08-03 17:10:00,Hadir,17,Keterangan untuk Hadir
1545,45,2024-08-03,2024-08-03 08:23:00,2024-08-03 17:01:00,Hadir,29,Keterangan untuk Hadir
1546,46,2024-08-03,2024-08-03 08:23:00,2024-08-03 17:21:00,Hadir,0,Keterangan untuk Hadir
1547,47,2024-08-03,2024-08-03 08:06:00,2024-08-03 17:18:00,Hadir,0,Keterangan untuk Hadir
1548,48,2024-08-03,2024-08-03 08:28:00,2024-08-03 17:25:00,Hadir,0,Keterangan untuk Hadir
1549,49,2024-08-03,2024-08-03 08:26:00,2024-08-03 17:00:00,Hadir,8,Keterangan untuk Hadir
1550,50,2024-08-03,2024-08-03 08:17:00,2024-08-03 17:26:00,Hadir,0,Keterangan untuk Hadir
1551,1,2024-08-04,2024-08-04 08:05:00,2024-08-04 17:19:00,Hadir,0,Keterangan untuk Hadir
1552,2,2024-08-04,2024-08-04 08:09:00,2024-08-04 17:22:00,Hadir,0,Keterangan untuk Hadir
1553,3,2024-08-04,2024-08-04 08:08:00,2024-08-04 17:13:00,Hadir,0,Keterangan untuk Hadir
1554,4,2024-08-04,,,Izin,0,Keterangan untuk Izin
1555,5,2024-08-04,2024-08-04 08:06:00,2024-08-04 17:16:00,Hadir,9,Keterangan untuk Hadir
1556,6,2024-08-04,2024-08-04 08:25:00,2024-08-04 17:01:00,Hadir,0,Keterangan untuk Hadir
1557,7,2024-08-04,2024-08-04 08:16:00,2024-08-04 17:00:00,Hadir,14,Keterangan untuk Hadir
1558,8,2024-08-04,2024-08-04 08:06:00,2024-08-04 17:10:00,Hadir,4,Keterangan untuk Hadir
1559,9,2024-08-04,2024-08-04 08:16:00,2024-08-04 17:09:00,Hadir,0,Keterangan untuk Hadir
1560,10,2024-08-04,2024-08-04 08:27:00,2024-08-04 17:03:00,Hadir,0,Keterangan untuk Hadir
1561,11,2024-08-04,2024-08-04 08:04:00,2024-08-04 17:06:00,Hadir,21,Keterangan untuk Hadir
1562,12,2024-08-04,2024-08-04 08:22:00,2024-08-04 17:27:00,Hadir,0,Keterangan untuk Hadir
1563,13,2024-08-04,2024-08-04 08:29:00,2024-08-04 17:01:00,Hadir,0,Keterangan untuk Hadir
1564,14,2024-08-04,2024-08-04 08:02:00,2024-08-04 17:10:00,Hadir,0,Keterangan untuk Hadir
1565,15,2024-08-04,2024-08-04 08:16:00,2024-08-04 17:24:00,Hadir,0,Keterangan untuk Hadir
1566,16,2024-08-04,2024-08-04 08:18:00,2024-08-04 17:24:00,Hadir,0,Keterangan untuk Hadir
1567,17,2024-08-04,2024-08-04 08:06:00,2024-08-04 17:06:00,Hadir,10,Keterangan untuk Hadir
1568,18,2024-08-04,2024-08-04 08:24:00,2024-08-04 17:14:00,Hadir,0,Keterangan untuk Hadir
1569,19,2024-08-04,2024-08-04 08:05:00,2024-08-04 17:08:00,Hadir,0,Keterangan untuk Hadir
1570,20,2024-08-04,2024-08-04 08:16:00,2024-08-04 17:03:00,Hadir,17,Keterangan untuk Hadir
1571,21,2024-08-04,2024-08-04 08:10:00,2024-08-04 17:08:00,Hadir,0,Keterangan untuk Hadir
1572,22,2024-08-04,2024-08-04 08:09:00,2024-08-04 17:18:00,Hadir,0,Keterangan untuk Hadir
1573,23,2024-08-04,2024-08-04 08:19:00,2024-08-04 17:28:00,Hadir,0,Keterangan untuk Hadir
1574,24,2024-08-04,2024-08-04 08:04:00,2024-08-04 17:00:00,Hadir,0,Keterangan untuk Hadir
1575,25,2024-08-04,2024-08-04 08:03:00,2024-08-04 17:12:00,Hadir,0,Keterangan untuk Hadir
1576,26,2024-08-04,,,Sakit,0,Keterangan untuk Sakit
1577,27,2024-08-04,2024-08-04 08:28:00,2024-08-04 17:18:00,Hadir,0,Keterangan untuk Hadir
1578,28,2024-08-04,2024-08-04 08:14:00,2024-08-04 17:19:00,Hadir,0,Keterangan untuk Hadir
1579,29,2024-08-04,2024-08-04 08:06:00,2024-08-04 17:22:00,Hadir,0,Keterangan untuk Hadir
1580,30,2024-08-04,2024-08-04 08:29:00,2024-08-04 17:24:00,Hadir,2,Keterangan untuk Hadir
1581,31,2024-08-04,2024-08-04 08:02:00,2024-08-04 17:26:00,Hadir,0,Keterangan untuk Hadir
1582,32,2024-08-04,2024-08-04 08:03:00,2024-08-04 17:14:00,Hadir,0,Keterangan untuk Hadir
1583,33,2024-08-04,2024-08-04 08:24:00,2024-08-04 17:14:00,Hadir,0,Keterangan untuk Hadir
1584,34,2024-08-04,2024-08-04 08:27:00,2024-08-04 17:28:00,Hadir,4,Keterangan untuk Hadir
1585,35,2024-08-04,2024-08-04 08:05:00,2024-08-04 17:22:00,Hadir,12,Keterangan untuk Hadir
1586,36,2024-08-04,2024-08-04 08:27:00,2024-08-04 17:28:00,Hadir,0,Keterangan untuk Hadir
1587,37,2024-08-04,2024-08-04 08:02:00,2024-08-04 17:15:00,Hadir,0,Keterangan untuk Hadir
1588,38,2024-08-04,2024-08-04 08:27:00,2024-08-04 17:05:00,Hadir,0,Keterangan untuk Hadir
1589,39,2024-08-04,2024-08-04 08:18:00,2024-08-04 17:04:00,Hadir,0,Keterangan untuk Hadir
1590,40,2024-08-04,2024-08-04 08:22:00,2024-08-04 17:25:00,Hadir,0,Keterangan untuk Hadir
1591,41,2024-08-04,2024-08-04 08:02:00,2024-08-04 17:25:00,Hadir,0,Keterangan untuk Hadir
1592,42,2024-08-04,2024-08-04 08:18:00,2024-08-04 17:13:00,Hadir,0,Keterangan untuk Hadir
1593,43,2024-08-04,2024-08-04 08:05:00,2024-08-04 17:15:00,Hadir,0,Keterangan untuk Hadir
1594,44,2024-08-04,2024-08-04 08:26:00,2024-08-04 17:22:00,Hadir,0,Keterangan untuk Hadir
1595,45,2024-08-04,2024-08-04 08:13:00,2024-08-04 17:18:00,Hadir,0,Keterangan untuk Hadir
1596,46,2024-08-04,2024-08-04 08:07:00,2024-08-04 17:05:00,Hadir,0,Keterangan untuk Hadir
1597,47,2024-08-04,2024-08-04 08:29:00,2024-08-04 17:22:00,Hadir,0,Keterangan untuk Hadir
1598,48,2024-08-04,2024-08-04 08:18:00,2024-08-04 17:19:00,Hadir,0,Keterangan untuk Hadir
1599,49,2024-08-04,2024-08-04 08:26:00,2024-08-04 17:14:00,Hadir,0,Keterangan untuk Hadir
1600,50,2024-08-04,2024-08-04 08:19:00,2024-08-04 17:03:00,Hadir,2,Keterangan untuk Hadir
1601,1,2024-08-05,2024-08-05 08:26:00,2024-08-05 17:12:00,Hadir,0,Keterangan untuk Hadir
1602,2,2024-08-05,2024-08-05 08:01:00,2024-08-05 17:02:00,Hadir,0,Keterangan untuk Hadir
1603,3,2024-08-05,2024-08-05 08:18:00,2024-08-05 17:28:00,Hadir,0,Keterangan untuk Hadir
1604,4,2024-08-05,2024-08-05 08:04:00,2024-08-05 17:21:00,Hadir,24,Keterangan untuk Hadir
1605,5,2024-08-05,2024-08-05 08:12:00,2024-08-05 17:19:00,Hadir,0,Keterangan untuk Hadir
1606,6,2024-08-05,2024-08-05 08:21:00,2024-08-05 17:28:00,Hadir,0,Keterangan untuk Hadir
1607,7,2024-08-05,2024-08-05 08:29:00,2024-08-05 17:21:00,Hadir,0,Keterangan untuk Hadir
1608,8,2024-08-05,2024-08-05 08:22:00,2024-08-05 17:29:00,Hadir,13,Keterangan untuk Hadir
1609,9,2024-08-05,2024-08-05 08:00:00,2024-08-05 17:19:00,Hadir,0,Keterangan untuk Hadir
1610,10,2024-08-05,2024-08-05 08:04:00,2024-08-05 17:27:00,Hadir,0,Keterangan untuk Hadir
1611,11,2024-08-05,2024-08-05 08:17:00,2024-08-05 17:30:00,Hadir,0,Keterangan untuk Hadir
1612,12,2024-08-05,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
1613,13,2024-08-05,2024-08-05 08:27:00,2024-08-05 17:09:00,Hadir,3,Keterangan untuk Hadir
1614,14,2024-08-05,2024-08-05 08:22:00,2024-08-05 17:18:00,Hadir,0,Keterangan untuk Hadir
1615,15,2024-08-05,2024-08-05 08:12:00,2024-08-05 17:12:00,Hadir,0,Keterangan untuk Hadir
1616,16,2024-08-05,2024-08-05 08:21:00,2024-08-05 17:05:00,Hadir,0,Keterangan untuk Hadir
1617,17,2024-08-05,2024-08-05 08:12:00,2024-08-05 17:26:00,Hadir,0,Keterangan untuk Hadir
1618,18,2024-08-05,2024-08-05 08:09:00,2024-08-05 17:27:00,Hadir,4,Keterangan untuk Hadir
1619,19,2024-08-05,2024-08-05 08:02:00,2024-08-05 17:20:00,Hadir,0,Keterangan untuk Hadir
1620,20,2024-08-05,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
1621,21,2024-08-05,2024-08-05 08:04:00,2024-08-05 17:02:00,Hadir,0,Keterangan untuk Hadir
1622,22,2024-08-05,2024-08-05 08:14:00,2024-08-05 17:28:00,Hadir,27,Keterangan untuk Hadir
1623,23,2024-08-05,2024-08-05 08:13:00,2024-08-05 17:19:00,Hadir,0,Keterangan untuk Hadir
1624,24,2024-08-05,2024-08-05 08:17:00,2024-08-05 17:26:00,Hadir,0,Keterangan untuk Hadir
1625,25,2024-08-05,2024-08-05 08:05:00,2024-08-05 17:13:00,Hadir,0,Keterangan untuk Hadir
1626,26,2024-08-05,2024-08-05 08:27:00,2024-08-05 17:23:00,Hadir,0,Keterangan untuk Hadir
1627,27,2024-08-05,2024-08-05 08:13:00,2024-08-05 17:29:00,Hadir,0,Keterangan untuk Hadir
1628,28,2024-08-05,2024-08-05 08:01:00,2024-08-05 17:18:00,Hadir,0,Keterangan untuk Hadir
1629,29,2024-08-05,2024-08-05 08:18:00,2024-08-05 17:15:00,Hadir,0,Keterangan untuk Hadir
1630,30,2024-08-05,2024-08-05 08:23:00,2024-08-05 17:23:00,Hadir,0,Keterangan untuk Hadir
1631,31,2024-08-05,2024-08-05 08:24:00,2024-08-05 17:08:00,Hadir,24,Keterangan untuk Hadir
1632,32,2024-08-05,2024-08-05 08:28:00,2024-08-05 17:19:00,Hadir,0,Keterangan untuk Hadir
1633,33,2024-08-05,,,Sakit,0,Keterangan untuk Sakit
1634,34,2024-08-05,2024-08-05 08:21:00,2024-08-05 17:02:00,Hadir,0,Keterangan untuk Hadir
1635,35,2024-08-05,2024-08-05 08:18:00,2024-08-05 17:09:00,Hadir,0,Keterangan untuk Hadir
1636,36,2024-08-05,2024-08-05 08:24:00,2024-08-05 17:00:00,Hadir,17,Keterangan untuk Hadir
1637,37,2024-08-05,2024-08-05 08:15:00,2024-08-05 17:18:00,Hadir,0,Keterangan untuk Hadir
1638,38,2024-08-05,2024-08-05 08:30:00,2024-08-05 17:25:00,Hadir,0,Keterangan untuk Hadir
1639,39,2024-08-05,2024-08-05 08:22:00,2024-08-05 17:29:00,Hadir,0,Keterangan untuk Hadir
1640,40,2024-08-05,2024-08-05 08:25:00,2024-08-05 17:18:00,Hadir,0,Keterangan untuk Hadir
1641,41,2024-08-05,2024-08-05 08:18:00,2024-08-05 17:05:00,Hadir,0,Keterangan untuk Hadir
1642,42,2024-08-05,2024-08-05 08:09:00,2024-08-05 17:25:00,Hadir,0,Keterangan untuk Hadir
1643,43,2024-08-05,2024-08-05 08:15:00,2024-08-05 17:02:00,Hadir,0,Keterangan untuk Hadir
1644,44,2024-08-05,2024-08-05 08:25:00,2024-08-05 17:08:00,Hadir,0,Keterangan untuk Hadir
1645,45,2024-08-05,2024-08-05 08:08:00,2024-08-05 17:27:00,Hadir,0,Keterangan untuk Hadir
1646,46,2024-08-05,2024-08-05 08:19:00,2024-08-05 17:05:00,Hadir,0,Keterangan untuk Hadir
1647,47,2024-08-05,2024-08-05 08:21:00,2024-08-05 17:14:00,Hadir,0,Keterangan untuk Hadir
1648,48,2024-08-05,2024-08-05 08:25:00,2024-08-05 17:22:00,Hadir,0,Keterangan untuk Hadir
1649,49,2024-08-05,2024-08-05 08:16:00,2024-08-05 17:27:00,Hadir,0,Keterangan untuk Hadir
1650,50,2024-08-05,,,Izin,0,Keterangan untuk Izin
1651,1,2024-08-06,2024-08-06 08:26:00,2024-08-06 17:04:00,Hadir,0,Keterangan untuk Hadir
